934,0.00
450,0.00
24,0.00
503,0.00
24,0.00
65,0.00
692,7.34
927,7.20
710,7.37
303,7.48
762,0.00
540,7.63
865,0.00
823,7.82
498,7.97
966,0.00
958,8.34
72,0.00
272,0.00
745,8.49
80,0.00
798,8.84
541,8.93
250,8.88
989,0.00
853,0.00
970,0.00
803,9.58
245,0.00
603,0.00
908,9.85
572,0.00
130,0.00
117,9.80
706,0.00
527,0.00
418,10.14
985,0.00
422,10.39
672,10.42
546,0.00
141,0.00
870,10.77
10,0.00
186,0.00
372,0.00
358,11.01
859,11.14
483,0.00
139,0.00
6,0.00
674,11.22
103,0.00
450,0.00
348,11.43
857,0.00
165,0.00
789,0.00
147,0.00
512,11.93
200,11.86
461,11.94
528,11.86
761,0.00
60,0.00
296,12.10
565,0.00
927,12.08
683,0.00
353,12.40
982,0.00
32,0.00
458,0.00
847,0.00
937,12.71
834,0.00
770,12.86
704,0.00
135,13.01
48,0.00
298,0.00
615,0.00
491,0.00
783,0.00
213,0.00
957,13.25
582,0.00
763,0.00
771,0.00
442,13.65
607,0.00
464,0.00
467,0.00
337,0.00
299,14.08
837,0.00
26,0.00
381,0.00
209,14.10
540,14.16
168,0.00
26,0.00
110,0.00
905,14.27
97,0.00
582,0.00
382,0.00
479,0.00
138,0.00
445,14.59
459,0.00
156,0.00
216,0.00
644,14.71
788,14.64
976,0.00
174,0.00
398,14.90
337,0.00
739,0.00
105,0.00
42,0.00
29,0.00
662,0.00
140,0.00
598,15.22
66,15.27
49,0.00
27,0.00
70,0.00
499,0.00
609,0.00
87,0.00
461,15.33
266,0.00
617,0.00
318,0.00
591,15.54
873,0.00
105,0.00
572,0.00
995,15.72
270,0.00
716,0.00
685,0.00
804,16.15
56,0.00
198,0.00
207,0.00
980,0.00
640,16.33
234,0.00
223,16.46
756,0.00
182,0.00
383,0.00
357,16.66
282,16.63
798,16.60
768,16.72
240,0.00
415,16.70
935,0.00
286,0.00
949,0.00
579,0.00
449,17.04
238,16.98
264,0.00
29,0.00
438,0.00
216,17.13
299,0.00
515,0.00
223,0.00
305,17.02
416,0.00
539,0.00
337,0.00
391,0.00
438,0.00
273,0.00
771,17.52
626,0.00
268,0.00
629,0.00
862,0.00
153,17.96
86,0.00
461,17.87
905,0.00
332,0.00
876,0.00
58,18.23
908,18.20
960,0.00
847,0.00
230,0.00
11,0.00
195,18.14
153,18.32
358,18.26
890,0.00
6,0.00
483,0.00
942,0.00
505,0.00
936,18.51
127,0.00
402,18.49
262,18.45
163,0.00
773,18.72
433,18.65
574,0.00
42,0.00
426,0.00
389,0.00
25,18.84
574,0.00
108,0.00
362,18.94
523,18.91
759,0.00
255,18.94
140,0.00
46,0.00
55,18.85
510,0.00
603,16.42
309,0.00
322,0.00
510,12.86
170,0.00
784,12.86
287,12.31
211,0.00
153,12.03
338,0.00
864,0.00
588,11.89
561,24.26
923,0.00
268,0.00
130,11.69
820,10.90
609,10.69
976,10.15
164,0.00
263,24.16
307,0.00
451,0.00
447,0.00
330,9.68
573,0.00
178,0.00
398,9.34
317,0.00
544,0.00
378,0.00
394,0.00
744,0.00
204,0.00
731,9.32
237,0.00
214,9.32
510,0.00
630,0.00
976,24.74
810,0.00
419,0.00
648,9.20
770,9.11
555,0.00
324,0.00
47,0.00
438,0.00
885,0.00
151,0.00
434,0.00
239,0.00
635,0.00
376,0.00
197,0.00
418,0.00
356,0.00
541,0.00
606,0.00
812,8.98
401,0.00
854,0.00
371,0.00
339,25.77
243,0.00
46,0.00
534,9.16
425,0.00
75,0.00
674,0.00
619,0.00
266,0.00
810,9.09
74,0.00
738,26.10
604,0.00
4,0.00
259,0.00
816,26.19
980,0.00
395,0.00
305,26.32
764,8.86
573,8.72
827,0.00
72,0.00
752,0.00
633,0.00
176,0.00
176,26.60
558,8.51
993,0.00
326,26.83
523,8.51
249,0.00
12,0.00
11,0.00
80,8.50
987,26.53
716,0.00
857,0.00
352,26.74
956,0.00
187,0.00
221,8.33
178,0.00
141,8.33
926,0.00
