823,0.01
420,0.00
269,1.02
80,1.22
253,0.00
164,0.57
252,0.00
88,0.00
505,0.79
944,0.89
793,1.05
156,0.56
8,0.56
143,0.61
95,0.50
800,0.00
117,0.00
817,1.04
584,1.05
449,0.00
713,1.69
97,1.10
762,0.00
684,0.00
679,0.95
552,1.10
682,0.00
317,0.75
48,0.95
661,0.00
634,1.88
160,0.92
981,2.60
902,1.15
183,0.00
569,0.94
724,0.00
244,0.00
990,1.12
135,0.00
261,0.82
270,0.00
252,0.69
846,0.00
127,0.78
816,0.00
830,0.94
531,0.00
126,0.97
222,0.00
335,0.84
804,0.00
948,1.39
584,0.00
24,1.12
728,1.27
565,1.47
598,1.31
160,1.49
828,1.54
440,0.00
419,1.07
287,1.14
714,0.93
31,0.99
89,0.78
617,0.92
786,0.00
471,2.18
439,1.23
418,1.46
896,0.97
337,1.00
124,0.95
139,0.76
196,0.00
170,0.56
325,0.55
575,0.66
948,0.68
387,1.02
332,1.02
79,0.92
237,0.00
511,1.06
536,1.03
687,0.00
485,0.00
955,1.34
652,1.07
190,0.00
748,0.00
396,1.11
88,1.25
800,1.03
75,1.03
400,0.95
229,0.00
398,1.35
424,1.17
543,1.19
539,0.00
744,0.93
545,0.00
145,0.92
200,1.28
760,0.00
344,0.97
24,1.12
349,0.00
783,1.12
827,1.36
554,0.00
428,1.44
184,0.00
359,1.26
701,0.00
946,1.23
28,1.54
318,1.45
288,1.18
585,0.00
375,1.08
437,1.12
283,1.12
45,1.16
510,0.94
62,0.77
597,0.78
892,0.00
2,0.90
836,2.01
32,0.96
906,0.00
129,0.00
520,1.01
919,0.88
639,0.83
678,0.92
142,0.77
273,0.93
142,0.70
196,0.78
154,0.68
426,1.41
143,0.69
170,0.00
214,0.00
144,0.39
63,0.39
353,0.27
721,0.00
389,0.32
784,0.31
366,0.00
679,0.45
518,0.40
349,0.51
290,0.70
242,0.00
655,0.60
861,0.58
120,0.63
486,0.00
862,0.59
483,0.00
542,0.65
98,0.70
361,0.00
293,0.74
306,0.00
55,0.65
451,0.00
189,0.62
894,0.00
464,0.00
585,0.42
988,0.49
39,0.53
155,0.50
727,0.00
649,0.52
104,0.55
523,0.00
273,0.55
88,0.48
806,0.38
296,0.00
535,0.00
464,0.47
448,0.40
889,0.00
267,0.35
278,0.00
835,0.44
730,0.38
361,0.55
280,0.55
622,0.58
889,0.52
117,0.65
134,0.66
165,0.47
325,0.00
962,0.42
824,0.00
800,0.43
532,0.00
170,0.56
919,0.65
952,0.58
510,0.71
72,0.65
340,1.17
273,0.00
54,0.55
225,0.66
464,0.60
447,0.00
559,0.70
908,0.71
959,0.46
955,0.00
377,0.71
490,1.29
5,0.76
700,0.77
7,0.59
223,0.00
264,1.07
792,1.15
9,0.54
499,0.00
200,0.60
631,0.00
830,1.44
699,0.69
966,1.13
802,0.68
459,0.60
7,0.71
345,0.00
1,0.79
218,0.82
737,0.87
131,0.00
228,0.50
976,0.42
544,0.00
133,0.53
467,0.00
698,0.72
461,0.00
186,0.69
49,0.00
346,0.97
169,0.71
534,0.70
724,0.83
903,0.71
362,0.00
998,0.82
173,0.00
202,0.00
314,0.84
546,0.68
577,0.01
76,0.93
285,0.00
847,0.82
15,0.68
658,0.82
962,0.00
678,0.82
745,0.85
183,0.73
105,0.73
147,0.83
754,0.00
669,0.00
992,1.45
3,0.84
575,0.00
571,0.74
126,0.00
211,0.79
392,0.66
304,0.82
556,0.00
245,0.00
136,0.54
602,0.48
216,0.00
437,0.44
201,0.44
953,1.90
628,0.60
429,0.66
707,0.53
792,0.00
851,0.00
112,0.61
200,0.00
904,0.00
487,0.56
95,0.50
779,1.15
432,0.51
175,0.75
293,0.64
461,0.62
637,0.00
373,0.70
804,0.72
868,0.00
751,0.57
388,0.58
814,0.00
901,0.67
868,0.75
740,0.85
838,0.87
318,0.71
10,0.79
493,0.00
532,0.62
157,0.62
215,0.00
802,0.47
819,0.61
696,0.49
494,0.56
545,0.00
148,0.56
666,0.00
969,0.67
42,0.64
195,0.76
310,0.00
275,0.49
902,0.00
766,0.61
93,0.63
109,0.67
357,0.00
725,0.58
522,0.46
412,0.54
998,0.00
235,0.48
690,0.00
886,0.55
383,0.00
863,0.00
156,0.47
948,0.55
558,1.17
374,1.21
458,0.64
585,1.24
788,1.24
933,0.84
169,0.91
581,0.00
697,0.00
628,0.90
434,0.64
748,0.68
343,0.00
959,0.53
482,0.59
998,1.61
881,0.73
136,0.63
802,1.15
300,0.00
792,0.69
426,1.35
236,0.61
370,0.00
279,0.42
666,0.45
338,0.47
24,0.43
724,0.49
630,1.19
693,0.56
786,1.22
635,0.50
503,0.57
38,0.70
666,0.00
937,0.00
700,0.72
665,1.32
550,0.53
863,0.00
696,0.76
498,0.72
32,0.81
704,0.81
173,0.00
456,0.77
498,0.78
446,0.00
460,0.58
280,0.00
672,0.00
635,0.67
197,0.56
147,0.64
96,0.60
764,0.60
664,0.48
672,0.53
329,0.48
581,0.00
612,0.00
274,0.00
829,0.63
757,0.61
813,0.00
391,0.62
814,0.64
396,0.56
862,0.00
593,0.66
661,0.63
762,0.00
234,1.40
911,0.82
678,0.00
158,0.89
287,0.00
207,0.00
599,0.65
406,0.00
106,0.59
492,0.00
693,0.53
892,1.50
54,0.77
196,0.46
491,0.46
309,0.00
467,0.68
772,0.00
14,0.73
596,0.00
279,0.85
797,0.00
47,0.72
266,0.71
69,0.82
112,0.54
82,0.00
311,0.39
535,0.00
133,0.44
751,0.00
758,0.50
879,0.00
420,0.00
736,0.69
332,0.00
796,0.73
887,0.80
451,0.93
761,1.28
354,1.00
896,0.83
686,0.00
500,0.63
434,0.00
624,0.00
773,0.00
668,1.34
469,0.00
283,0.52
389,0.61
88,0.64
818,0.00
820,1.21
589,1.31
719,0.62
209,0.00
951,0.58
357,0.61
336,0.65
26,0.69
321,0.63
362,0.64
228,0.73
678,0.54
375,0.00
610,0.36
271,0.00
308,0.41
44,0.41
971,0.44
192,0.41
490,0.37
151,0.00
79,0.49
678,0.00
390,0.44
678,0.00
916,0.49
212,0.41
157,0.59
474,0.00
664,0.60
374,0.57
679,0.00
605,0.59
681,0.42
301,0.00
867,0.44
659,0.54
969,0.59
21,0.59
805,1.67
959,0.00
478,0.00
813,0.61
409,0.00
648,0.00
636,0.69
372,0.60
27,0.84
197,0.00
899,1.32
113,0.64
145,0.55
757,0.00
215,0.77
275,0.00
904,2.07
268,0.00
148,0.62
511,0.00
418,0.51
517,0.55
81,0.56
771,1.03
758,0.38
388,0.39
744,0.59
287,0.63
126,0.48
576,0.00
669,0.75
742,0.00
515,0.82
389,0.78
24,0.69
953,0.00
63,0.73
321,0.00
39,0.57
661,0.00
934,0.61
517,0.00
445,0.61
858,0.59
399,0.63
408,0.00
30,0.74
649,0.66
485,0.00
672,0.00
451,0.62
350,0.63
28,0.51
725,0.00
797,0.58
812,0.71
129,0.86
162,0.00
510,0.00
756,1.51
996,0.87
218,0.00
660,0.00
212,0.68
815,0.59
855,0.00
937,0.00
246,0.64
100,0.62
593,0.00
159,0.61
660,0.00
383,0.61
428,0.00
361,0.60
357,0.00
30,0.66
