23306,0.00
31116,0.22
40561,0.00
76073,0.00
3547,0.00
1174,0.00
15295,0.00
4451,0.00
3488,0.00
106,0.00
859,0.00
11,0.00
51984,3524.99
21332,0.00
6728,0.00
5940,0.00
8986,0.00
2903,0.00
92487,0.00
69163,0.00
77060,0.00
19325,0.00
20580,0.00
22748,0.00
36189,0.00
8215,0.00
20583,0.00
2334,0.00
28949,0.00
18700,0.00
33099,0.00
9018,0.00
42731,0.00
49129,0.00
23309,0.00
45516,0.00
5752,0.00
32512,0.00
72107,0.00
14627,0.00
20274,0.00
33024,0.00
8305,0.00
3697,0.00
37399,0.00
4074,0.00
2440,0.00
1284,0.00
73317,0.00
9491,0.00
10374,0.00
96295,0.00
57037,0.00
59995,0.00
95632,0.00
15325,0.00
9638,0.00
54275,0.00
97851,0.00
54737,0.00
54327,0.00
83454,0.00
3161,0.00
12405,0.00
39689,0.00
586,0.00
47538,0.00
18920,0.00
46376,0.00
16800,0.00
20405,0.00
70441,0.00
22389,0.00
73461,0.00
6084,0.00
21830,0.00
34463,0.00
51275,0.00
68567,0.00
50311,0.00
72220,0.00
8302,0.00
29164,0.00
61778,0.00
51530,0.00
48883,0.00
29315,0.00
2338,0.00
48567,0.00
37003,0.00
12343,0.00
22643,0.00
77591,0.00
7885,0.00
37092,0.00
77859,0.00
6246,0.00
49792,0.00
9278,0.00
12337,0.00
16911,0.00
92744,0.00
9476,0.00
49143,0.00
20820,0.00
9251,0.00
18733,0.00
10034,0.00
7726,0.00
78566,0.00
84258,0.00
83815,0.00
65146,0.00
11988,0.00
81061,0.00
64111,0.00
16144,0.00
19916,0.00
44142,0.00
40005,0.00
12120,0.00
17479,0.00
72067,0.00
5638,0.00
39383,0.00
27761,0.00
3327,0.00
2461,0.00
33681,61414.99
13445,61176.74
3971,57881.67
6017,57881.59
71884,63469.27
20424,59935.87
18932,57366.10
72991,65604.76
51507,66296.70
63285,68841.21
94534,70612.35
82134,72821.41
1760,59249.27
