3185,0.00
3317,0.00
9578,0.00
1297,0.00
347,0.00
2123,0.00
6324,0.00
1490,0.00
2456,0.00
3686,0.00
3094,0.00
5990,0.00
7660,0.00
904,0.00
4039,0.00
8577,0.00
5205,0.00
2254,0.00
52,0.00
55,0.00
741,0.00
616,0.00
4009,0.00
9245,0.00
3272,0.00
5343,0.00
4601,0.00
3128,0.00
3656,0.00
1512,0.00
3586,0.00
1539,0.00
8577,0.00
814,0.00
1775,0.00
3284,0.00
722,0.00
2624,0.00
1504,0.00
5652,0.00
3473,0.00
805,0.00
27,0.00
2189,0.00
342,0.00
9614,0.00
4815,0.00
5002,0.00
3922,0.00
2155,0.00
1254,0.00
9492,0.00
4436,0.00
2310,0.00
9115,0.00
931,0.00
6211,201.45
7771,201.32
8988,0.00
1531,0.00
1107,0.00
1429,0.00
1202,212.01
1492,0.00
5717,0.00
8282,0.00
4066,0.00
8884,0.00
2872,254.45
2842,254.14
5140,0.00
9001,0.00
3128,0.00
3579,0.00
3376,0.00
5384,293.87
5565,0.00
1748,0.00
2986,311.80
459,311.52
1941,0.00
6006,0.00
5451,0.00
1769,0.00
867,0.00
8755,0.00
6289,0.00
73,0.00
1468,349.73
7019,0.00
8398,0.00
2396,344.93
3616,0.00
3318,0.00
8101,0.00
2985,0.00
5614,0.00
6778,370.02
1497,301.99
3109,0.00
1976,316.39
2712,316.41
3807,316.41
5490,316.42
2417,0.00
5163,341.34
8141,341.37
185,0.00
6090,0.00
2771,364.43
2736,364.46
6950,364.47
3048,0.00
378,0.00
4399,0.00
3689,0.00
4233,0.00
2438,387.74
3082,0.00
494,0.00
2107,412.26
8707,412.27
406,0.00
6184,428.96
2071,0.00
7307,429.00
16,0.00
9770,0.00
1835,448.31
4838,448.33
4396,0.00
211,0.00
29,0.00
2550,0.00
8674,589.08
5461,0.00
244,0.00
6252,0.00
1604,0.00
4787,0.00
1539,0.00
6712,0.00
4032,619.92
2628,619.79
1526,0.00
1549,0.00
1585,0.00
8615,405.54
4804,638.50
3005,0.00
6169,0.00
1062,0.00
439,0.00
2094,0.00
3099,0.00
6157,0.00
7692,0.00
3492,0.00
6231,0.00
1706,0.00
7474,0.00
2632,0.00
8597,0.00
5887,0.00
5673,0.00
4230,727.41
9074,0.00
9851,0.00
2378,0.00
4622,373.62
9522,373.64
1733,0.00
7488,0.00
7076,389.78
2047,0.00
965,0.00
7214,0.00
7713,0.00
1959,782.73
8359,0.00
2687,0.00
2249,717.16
2104,717.17
7361,0.00
2467,0.00
58,0.00
9312,0.00
409,0.00
2650,0.00
6440,0.00
6976,0.00
1441,0.00
87,0.00
4199,0.00
8533,0.00
5921,0.00
9191,0.00
3669,0.00
3870,0.00
2262,0.00
7513,0.00
7155,0.00
7113,0.00
9753,0.00
1782,0.00
77,0.00
5558,0.00
3877,0.00
7582,768.82
1697,0.00
8383,0.00
2618,0.00
4344,1005.29
6841,0.00
3237,1027.25
7555,0.00
1036,0.00
2101,0.00
275,0.00
2088,0.00
6053,0.00
8635,0.00
5593,0.00
8120,0.00
8610,0.00
6930,0.00
2241,0.00
9564,0.00
8288,0.00
517,0.00
1575,0.00
5841,0.00
2757,0.00
783,0.00
3800,1124.20
7337,0.00
5514,0.00
3058,1143.13
4837,0.00
2371,0.00
5617,767.30
6361,393.67
2856,0.00
7721,0.00
8104,400.57
5144,0.00
8655,1211.73
8774,0.00
3677,0.00
6541,0.00
9627,0.00
6153,0.00
9055,0.00
5354,414.71
1901,0.00
3726,0.00
94,0.00
8064,0.00
965,0.00
3600,0.00
6167,383.37
3707,0.00
6857,383.78
8403,1183.73
2809,0.00
5624,0.00
8653,0.00
3594,0.00
7227,0.00
9628,1164.70
1576,0.00
7826,0.00
8064,0.00
3750,0.00
6685,414.58
3928,0.00
6500,0.00
592,0.00
4179,401.80
1206,0.00
7444,0.00
7449,0.00
3728,0.00
5609,0.00
9919,0.00
6922,0.00
684,0.00
7188,0.00
4422,813.59
2547,0.00
3037,1519.28
1923,813.91
5712,0.00
4801,0.00
5224,0.00
4023,0.00
2569,1549.25
9776,425.30
8102,0.00
2607,0.00
7340,0.00
5012,0.01
2701,0.00
4285,0.00
1539,0.00
9095,0.01
234,0.00
8095,0.00
6028,399.32
4898,399.33
4547,816.59
575,0.00
992,0.00
2879,0.00
7692,0.00
4733,839.37
1703,839.42
3668,0.00
7416,0.00
3725,0.00
6828,833.74
5907,1568.84
8690,0.00
795,0.00
8890,0.00
7173,0.00
9544,444.05
5551,0.00
5031,0.00
3519,0.00
5472,0.00
6073,0.00
5252,1651.49
3887,827.84
4409,0.00
9161,846.55
65,0.00
3360,462.73
4035,829.83
8409,805.37
3385,0.00
3765,0.00
4717,427.65
9412,822.98
3253,0.00
1730,0.00
8635,812.99
3428,0.00
8637,0.00
8268,1613.59
2074,0.00
6791,817.99
6084,411.83
8757,0.00
6483,0.00
1508,0.00
3875,0.00
9369,0.00
6799,0.00
9907,1249.31
8643,0.00
4218,0.00
1036,0.00
1798,0.00
2987,0.00
8377,431.41
4615,1647.97
1842,431.44
3435,874.13
5695,1270.97
6494,0.00
9276,0.00
3122,0.00
8430,0.00
5853,460.96
2547,0.00
5977,0.00
4125,0.00
6256,1260.41
4554,0.00
7052,0.00
1999,0.00
9445,0.00
7022,0.00
7259,0.00
7195,2082.09
9581,0.00
887,0.00
4978,437.37
8631,0.00
5604,2049.82
1906,0.01
7044,0.00
3672,0.00
2668,456.98
1996,0.00
2493,0.00
9813,0.00
3220,0.00
363,0.00
538,0.00
225,0.00
8891,0.00
6521,0.00
1122,0.00
3922,0.00
5629,871.10
1080,0.00
7783,2265.96
2805,0.00
9469,0.00
7891,0.00
3949,0.00
854,0.00
7622,0.00
844,0.00
5253,0.00
7033,0.00
4248,855.88
7370,0.00
9772,0.00
2794,0.00
7846,2054.80
7863,0.00
1994,442.36
7767,0.00
9121,0.00
5359,0.00
5958,419.22
4427,1268.60
2162,0.00
2081,0.00
2200,0.00
8121,0.00
2511,0.00
1092,0.00
6636,0.00
9785,0.00
9140,0.00
5827,2425.21
1992,402.70
7000,0.00
7403,0.00
3594,0.00
7751,0.00
954,0.00
1722,0.00
8386,0.00
9476,0.00
4501,0.00
136,0.00
8438,0.00
4657,0.00
6525,0.00
5588,2101.33
2190,0.00
4343,0.00
9905,0.00
2009,0.00
6255,0.00
1619,0.00
5040,1323.54
2239,0.00
1873,0.00
4101,0.00
6249,423.23
5067,0.00
5653,0.00
5868,0.00
4370,0.00
8295,0.00
3938,0.00
1311,0.00
471,0.00
886,0.00
8308,0.00
715,0.00
1466,0.00
1857,0.00
2958,0.00
7548,0.00
4826,1312.17
1707,0.00
3884,0.00
3743,0.00
1649,0.00
8609,2731.45
570,0.00
4427,0.00
7769,0.00
6114,0.00
297,0.00
8343,0.00
6354,1708.66
3342,450.38
3516,0.00
9963,0.00
3348,1326.68
1320,0.00
8784,907.59
3527,0.00
5568,478.25
8498,1751.10
2333,461.29
4530,0.00
8313,0.00
2526,1329.82
1654,882.36
7881,0.01
5574,0.00
3048,459.62
1891,0.00
1045,0.00
7186,0.00
6971,0.00
7383,0.00
5305,0.00
5104,0.00
2699,0.00
484,0.00
5468,1331.67
4670,0.00
1762,0.00
9777,470.78
4213,0.00
9664,0.00
5580,0.00
9323,0.00
393,0.00
5617,1338.99
5416,1776.98
8214,489.17
4071,0.00
9778,0.00
3977,0.00
8195,508.89
9085,1337.63
864,461.76
3308,0.00
2850,0.00
960,0.00
8027,0.00
3078,0.00
1389,0.00
8123,0.00
3926,900.84
6000,0.00
9419,0.00
6676,0.00
500,0.00
8114,0.00
7724,0.00
5687,0.00
242,0.00
5638,0.00
1905,0.00
7060,0.00
8680,3169.10
2113,0.00
9571,3190.87
403,0.00
6196,895.91
2043,0.00
2477,0.00
2239,0.00
5806,0.00
935,0.00
3600,482.13
7311,0.00
3210,0.00
3695,457.11
1697,0.00
3611,0.00
5458,0.00
6877,0.00
5215,0.00
7503,0.00
7133,0.00
4429,3293.85
6369,460.54
4630,0.00
8345,0.00
5446,0.00
2894,0.00
6517,943.26
7523,0.00
9067,0.00
4087,475.53
7864,1809.31
5888,0.00
9632,0.00
1387,0.00
2375,484.02
1481,0.00
1585,0.00
1958,0.00
3555,0.00
665,0.00
5248,0.00
722,486.88
2207,0.00
9275,3034.28
100,0.00
6742,955.12
2706,0.00
2508,0.00
5852,0.00
6385,1380.31
4964,0.00
9023,0.00
3985,1847.06
389,0.00
6706,0.00
5219,0.00
5372,0.00
8285,0.00
4686,0.00
4547,0.00
3633,978.25
2170,0.00
6884,0.00
4781,0.00
4649,972.55
7356,0.00
9692,0.00
2162,0.00
8366,0.00
7457,0.00
4562,0.00
5630,0.00
699,0.00
140,0.00
9976,0.00
6095,0.01
794,0.00
3571,0.00
1334,0.00
5621,925.52
509,0.00
2418,466.33
5611,925.42
5783,0.00
4362,0.00
9022,0.00
6286,0.00
4208,0.00
2194,0.00
7256,0.00
7343,0.00
622,0.00
9270,0.00
5747,0.00
7209,0.00
4452,0.00
2246,0.00
5659,0.00
5590,1390.74
3134,468.88
4352,461.25
7691,461.25
8497,0.00
9372,0.00
5700,0.00
5740,0.00
5376,937.47
3980,0.00
8506,0.00
4127,0.00
2558,0.00
9926,0.00
15,0.00
3358,0.00
9785,0.00
6233,2720.45
5669,0.00
9651,2703.03
1899,0.00
4473,0.00
5086,0.00
2697,479.83
5149,0.00
7207,0.00
3225,0.00
1531,0.00
130,0.00
9568,1832.05
406,0.00
1320,448.53
4751,458.36
1362,1418.18
6772,436.25
5019,436.27
