209,0.00
753,0.08
298,0.00
369,0.00
237,0.00
91,0.00
18,0.00
19,0.00
3,0.00
3,0.00
405,0.00
998,0.00
352,61.93
206,0.00
364,0.00
383,0.00
428,0.00
34,0.00
719,0.00
25,0.00
107,0.00
254,62.86
586,34.26
219,0.00
335,0.00
728,0.00
587,0.00
244,0.00
542,63.94
26,2.40
222,0.00
655,0.00
563,0.00
345,0.00
511,0.00
217,2.85
897,3.20
82,0.00
519,0.00
183,0.00
581,0.00
448,0.00
496,0.00
229,0.00
304,0.00
128,66.29
707,4.30
113,4.19
61,4.18
772,0.00
200,0.00
674,0.00
518,0.00
294,0.00
957,0.00
61,0.00
238,0.00
799,0.00
447,0.00
193,0.00
578,0.00
171,0.00
963,0.00
861,68.75
152,6.23
16,6.08
353,0.00
416,68.89
74,69.19
426,0.00
665,69.24
950,69.12
303,69.43
972,6.60
160,0.00
502,69.67
304,6.50
243,0.00
376,70.20
227,6.84
618,70.35
858,6.92
134,6.87
377,0.00
688,70.94
729,71.16
13,7.42
411,0.00
909,71.46
650,71.65
905,71.86
509,72.10
265,72.13
125,8.16
150,8.16
829,0.00
548,72.34
896,8.30
172,8.30
95,0.00
844,72.82
602,72.88
86,73.19
183,9.05
247,0.00
340,73.24
489,8.91
187,8.83
224,0.00
571,0.00
855,73.72
464,9.56
424,9.39
587,74.24
540,9.77
882,74.32
695,9.72
653,0.00
54,75.02
243,75.16
412,10.43
387,0.00
103,75.46
283,0.00
696,75.61
768,10.54
205,75.95
528,10.85
440,0.00
294,76.40
66,76.48
737,11.24
56,11.21
7,11.25
55,0.00
302,76.49
915,11.30
457,0.00
377,77.00
329,11.64
806,0.00
924,77.20
858,77.78
527,12.39
380,77.96
382,78.22
839,78.45
411,78.56
28,12.97
148,0.00
26,12.90
390,0.00
110,78.83
442,13.11
352,13.05
438,13.06
297,0.00
185,79.19
40,13.42
293,13.30
691,79.31
683,79.54
829,79.77
97,14.01
993,79.97
533,13.73
665,80.31
547,80.64
186,80.81
522,14.61
149,14.30
476,80.89
766,0.00
427,81.03
663,81.18
766,0.00
407,81.56
666,81.75
116,15.20
216,82.00
578,82.01
631,15.51
